,,,,,,,,,,,,,12,,495,10,,5
,,,,,,,,,,,,,13,,138,14,,3
,,,,,,,,,,,,,14,,363,2,,4
,,,,,,,,,,,,,15,,409,4,,4
,,,,,,,,,,,,,16,,298,18,,4
,,,,,,,,,,,,,17,,180,8,,3
,,,,,,,,,,,,,18,,511,6,,5
Ballyclare Golf Club,United Kingdom,County Antrim,23 Springdale Rd! Ballyclare,BT39 9JW,028 93 322696 ,ballyclaregolfclub@supanet.com,http://www.ballyclaregolfclub.net,Ballyclare,Green,,,69,1,,308,11,,4
,,,,,,,,,,,,,2,,494,7,,5
,,,,,,,,,,,,,3,,399,1,,4
,,,,,,,,,,,,,4,,343,15,,4
,,,,,,,,,,,,,5,,362,5,,4
,,,,,,,,,,,,,6,,148,13,,3
,,,,,,,,,,,,,7,,358,3,,4
,,,,,,,,,,,,,8,,349,17,,4
,,,,,,,,,,,,,9,,149,9,,3
,,,,,,,,,,,,,10,,347,12,,4
,,,,,,,,,,,,,11,,158,6,,3
,,,,,,,,,,,,,12,,461,14,,5
,,,,,,,,,,,,,13,,429,8,,4
,,,,,,,,,,,,,14,,394,2,,4
,,,,,,,,,,,,,15,,112,18,,3
,,,,,,,,,,,,,16,,406,4,,4
,,,,,,,,,,,,,17,,470,16,,5
,,,,,,,,,,,,,18,,359,10,,4
Ballyearl Golf and Leisure Centre,United Kingdom,County Antrim,585 Doagh Road! Mossley! Newtown abbey,BT36 8RZ,028 9084 8287,rijohnston@tgigolf.com,,,N/A,,,N/A,,,,,,
Ballymena Golf Club,United Kingdom,County Antrim,128 Raceview Rd! Ballymena,BT42 4HY,028 2586 1207,,,Ballymena Golf Club,White,,,68,1,,323,10,,4
,,,,,,,,,,,,,2,,163,8,,3
,,,,,,,,,,,,,3,,448,14,,5
,,,,,,,,,,,,,4,,138,16,,3
,,,,,,,,,,,,,5,,350,6,,4
,,,,,,,,,,,,,6,,354,2,,4
,,,,,,,,,,,,,7,,103,18,,3
,,,,,,,,,,,,,8,,345,4,,4
,,,,,,,,,,,,,9,,449,12,,5
,,,,,,,,,,,,,10,,187,9,,3
,,,,,,,,,,,,,11,,406,1,,4
,,,,,,,,,,,,,12,,381,5,,4
,,,,,,,,,,,,,13,,271,17,,4
,,,,,,,,,,,,,14,,200,13,,3
,,,,,,,,,,,,,15,,360,3,,4
,,,,,,,,,,,,,16,,188,7,,3
,,,,,,,,,,,,,17,,333,11,,4
,,,,,,,,,,,,,18,,300,15,,4
,,,,,,,,Ballymena Golf Club,Yellow,,,66,1,,315,10,,4
,,,,,,,,,,,,,2,,154,8,,3
,,,,,,,,,,,,,3,,440,14,,5
,,,,,,,,,,,,,4,,126,16,,3
,,,,,,,,,,,,,5,,338,6,,4
,,,,,,,,,,,,,6,,323,2,,4
,,,,,,,,,,,,,7,,92,18,,3
,,,,,,,,,,,,,8,,337,4,,4
,,,,,,,,,,,,,9,,437,12,,5
,,,,,,,,,,,,,10,,177,9,,3
,,,,,,,,,,,,,11,,395,1,,4
,,,,,,,,,,,,,12,,354,5,,4
,,,,,,,,,,,,,13,,261,17,,4
,,,,,,,,,,,,,14,,191,13,,3
,,,,,,,,,,,,,15,,321,3,,4
,,,,,,,,,,,,,16,,180,7,,3
,,,,,,,,,,,,,17,,323,11,,4
,,,,,,,,,,,,,18,,290,15,,4
Balmoral Golf Club,United Kingdom,County Antrim,518 Lisburn Road! Belfast,BT9 6QX,028 9038 1514,enquiries@balmoralgolf.com,http://www.balmoralgolf.com,Balmoral,Green,,,69,1,,439,5,,4
,,,,,,,,,,,,,2,,385,3,,4
,,,,,,,,,,,,,3,,396,9,,4
,,,,,,,,,,,,,4,,163,13,,3
,,,,,,,,,,,,,5,,379,11,,4
,,,,,,,,,,,,,6,,388,7,,4
,,,,,,,,,,,,,7,,487,15,,5
,,,,,,,,,,,,,8,,138,17,,3
,,,,,,,,,,,,,9,,379,1,,4
,,,,,,,,,,,,,10,,354,4,,4
,,,,,,,,,,,,,11,,144,18,,3
,,,,,,,,,,,,,12,,425,2,,4
,,,,,,,,,,,,,13,,176,8,,3
,,,,,,,,,,,,,14,,148,14,,3
,,,,,,,,,,,,,15,,359,10,,4
,,,,,,,,,,,,,16,,494,12,,5
,,,,,,,,,,,,,17,,341,16,,4
,,,,,,,,,,,,,18,,439,6,,4
,,,,,,,,Balmoral - Medal,White,,,71,1,,452,3,,4
,,,,,,,,,,,,,2,,394,13,,4
,,,,,,,,,,,,,3,,408,1,,4
,,,,,,,,,,,,,4,,176,15,,3
,,,,,,,,,,,,,5,,397,11,,4
,,,,,,,,,,,,,6,,401,7,,4
,,,,,,,,,,,,,7,,500,17,,5
,,,,,,,,,,,,,8,,150,9,,3
,,,,,,,,,,,,,9,,392,5,,4
,,,,,,,,,,,,,10,,367,10,,4
,,,,,,,,,,,,,11,,151,16,,5
,,,,,,,,,,,,,12,,436,2,,4
,,,,,,,,,,,,,13,,194,6,,3
,,,,,,,,,,,,,14,,159,12,,3
,,,,,,,,,,,,,15,,367,8,,4
,,,,,,,,,,,,,16,,526,18,,5
,,,,,,,,,,,,,17,,353,14,,4
,,,,,,,,,,,,,18,,453,4,,4
Banbridge Golf Club,United Kingdom,County Down,116 Huntly Rd! Banbridge,BT32 3UR,028 4066 2342,info@banbridgegolf.freeserve.co.uk,http://www.banbridge-golf.freeserve.co.uk,Banbridge Golf Club,Yellow,,,66,1,,346,9,,4
,,,,,,,,,,,,,2,,448,5,,5
,,,,,,,,,,,,,3,,300,17,,4
,,,,,,,,,,,,,4,,350,3,,4
,,,,,,,,,,,,,5,,358,1,,4
,,,,,,,,,,,,,6,,314,7,,4
,,,,,,,,,,,,,7,,314,15,,4
,,,,,,,,,,,,,8,,153,11,,3
,,,,,,,,,,,,,9,,333,13,,4
,,,,,,,,,,,,,10,,220,4,,3
,,,,,,,,,,,,,11,,335,6,,4
,,,,,,,,,,,,,12,,122,18,,3
,,,,,,,,,,,,,13,,310,16,,4
,,,,,,,,,,,,,14,,513,2,,5
,,,,,,,,,,,,,15,,160,14,,3
,,,,,,,,,,,,,16,,323,12,,4
,,,,,,,,,,,,,17,,306,8,,4
,,,,,,,,,,,,,18,,190,10,,3
Bangor Golf Club,United Kingdom,County Down,Broadway! Bangor,BT20 4RH,028 9127 0922,davidryan@btconnect.com,,Bangor Golf Club,Blue,,,70,1,,334,11,,4
,,,,,,,,,,,,,2,,395,9,,4
,,,,,,,,,,,,,3,,165,17,,3
,,,,,,,,,,,,,4,,526,7,,5
,,,,,,,,,,,,,5,,348,13,,4
,,,,,,,,,,,,,6,,199,15,,3
,,,,,,,,,,,,,7,,393,3,,4
,,,,,,,,,,,,,8,,413,1,,4
,,,,,,,,,,,,,9,,398,5,,4
,,,,,,,,,,,,,10,,401,6,,4
,,,,,,,,,,,,,11,,207,16,,3
,,,,,,,,,,,,,12,,430,2,,4
,,,,,,,,,,,,,13,,318,10,,4
,,,,,,,,,,,,,14,,400,4,,4
,,,,,,,,,,,,,15,,445,14,,5
,,,,,,,,,,,,,16,,159,18,,3
,,,,,,,,,,,,,17,,359,8,,4
,,,,,,,,,,,,,18,,455,12,,5
,,,,,,,,Bangor White Tees,White,,,71,1,,351,9,,4
,,,,,,,,,,,,,2,,493,17,,5
,,,,,,,,,,,,,3,,359,13,,4
,,,,,,,,,,,,,4,,471,7,,5
,,,,,,,,,,,,,5,,463,1,,4
,,,,,,,,,,,,,6,,354,15,,4
,,,,,,,,,,,,,7,,192,5,,3
,,,,,,,,,,,,,8,,409,3,,4
,,,,,,,,,,,,,9,,392,11,,4
,,,,,,,,,,,,,10,,438,4,,4
,,,,,,,,,,,,,11,,319,16,,4
,,,,,,,,,,,,,12,,194,8,,3
,,,,,,,,,,,,,13,,384,6,,4
,,,,,,,,,,,,,14,,175,14,,3
,,,,,,,,,,,,,15,,408,2,,4
,,,,,,,,,,,,,16,,510,18,,5
,,,,,,,,,,,,,17,,159,10,,3
,,,,,,,,,,,,,18,,339,12,,4
,,,,,,,,Bangor Yellow,White,,,71,1,,341,9,,4
,,,,,,,,,,,,,2,,482,17,,5
,,,,,,,,,,,,,3,,339,13,,4
,,,,,,,,,,,,,4,,461,7,,5
,,,,,,,,,,,,,5,,455,1,,4
,,,,,,,,,,,,,6,,344,15,,4
,,,,,,,,,,,,,7,,182,5,,3
,,,,,,,,,,,,,8,,391,3,,4
,,,,,,,,,,,,,9,,384,11,,4
,,,,,,,,,,,,,10,,417,4,,4
,,,,,,,,,,,,,11,,309,16,,4
,,,,,,,,,,,,,12,,175,8,,3
,,,,,,,,,,,,,13,,374,6,,4
,,,,,,,,,,,,,14,,163,14,,3
,,,,,,,,,,,,,15,,398,2,,4
,,,,,,,,,,,,,16,,482,18,,5
,,,,,,,,,,,,,17,,149,10,,3
,,,,,,,,,,,,,18,,323,12,,4
,,,,,,,,Bangor,Red,,,73,1,,334,13,,4
,,,,,,,,,,,,,2,,433,9,,5
,,,,,,,,,,,,,3,,250,17,,4
,,,,,,,,,,,,,4,,300,1,,4
,,,,,,,,,,,,,5,,434,7,,5
,,,,,,,,,,,,,6,,297,11,,4
,,,,,,,,,,,,,7,,168,15,,3
,,,,,,,,,,,,,8,,270,5,,4
,,,,,,,,,,,,,9,,323,3,,4
,,,,,,,,,,,,,10,,422,12,,5
,,,,,,,,,,,,,11,,280,8,,4
,,,,,,,,,,,,,12,,160,14,,3
,,,,,,,,,,,,,13,,342,2,,4
,,,,,,,,,,,,,14,,131,16,,3
,,,,,,,,,,,,,15,,344,4,,4
,,,,,,,,,,,,,16,,434,6,,5
,,,,,,,,,,,,,17,,119,18,,3
,,,,,,,,,,,,,18,,305,10,,4
Belvoir Park Golf Club,United Kingdom,County Antrim,73 Church Rd! Newtownbreda! Belfast,BT8 4AN,028 9049 1693 ,info@belvoirparkgolfclub.com,http://www.belvoirparkgolfclub.com,Belvoir Park,Yellow,,,70,1,,268,18,,4
,,,,,,,,,,,,,2,,400,6,,4
,,,,,,,,,,,,,3,,421,2,,4
,,,,,,,,,,,,,4,,190,8,,3
,,,,,,,,,,,,,5,,501,14,,5
,,,,,,,,,,,,,6,,378,10,,4
,,,,,,,,,,,,,7,,422,3,,4
,,,,,,,,,,,,,8,,128,16,,3
,,,,,,,,,,,,,9,,482,12,,5
,,,,,,,,,,,,,10,,462,5,,4
,,,,,,,,,,,,,11,,168,15,,3
,,,,,,,,,,,,,12,,483,1,,4
,,,,,,,,,,,,,13,,375,9,,4
,,,,,,,,,,,,,14,,166,13,,3
,,,,,,,,,,,,,15,,466,17,,5
,,,,,,,,,,,,,16,,195,7,,3
,,,,,,,,,,,,,17,,412,4,,4
,,,,,,,,,,,,,18,,408,11,,4
,,,,,,,,Belvoir Park,White,,,71,1,,277,18,,4
,,,,,,,,,,,,,2,,411,6,,4
,,,,,,,,,,,,,3,,428,2,,4
,,,,,,,,,,,,,4,,203,8,,3
,,,,,,,,,,,,,5,,513,14,,5
,,,,,,,,,,,,,6,,390,10,,4
,,,,,,,,,,,,,7,,434,3,,4
,,,,,,,,,,,,,8,,141,16,,3
,,,,,,,,,,,,,9,,493,12,,5
,,,,,,,,,,,,,10,,479,5,,5
,,,,,,,,,,,,,11,,183,15,,3
,,,,,,,,,,,,,12,,483,1,,4
,,,,,,,,,,,,,13,,399,9,,4
,,,,,,,,,,,,,14,,187,13,,3
,,,,,,,,,,,,,15,,509,17,,5
,,,,,,,,,,,,,16,,220,7,,3
,,,,,,,,,,,,,17,,439,4,,4
,,,,,,,,,,,,,18,,408,11,,4
Benburb Valley Golf Club,United Kingdom,County Tyrone,Maydown Road! Dungannon,BT71 7LJ,01861 549868,,,,N/A,,,N/A,,,,,,
Benone Golf Club,United Kingdom,County Londonderry,53 Benone Ave! Limavady,BT49 0LQ,028 7775 0555,,,,N/A,,,N/A,,,,,,
Bentra Golf Club,United Kingdom,County Antrim,Slaughterford Road! Whitehead,BT38 9TG,028 9337 8996,,,BENTRA,Yellow,,,72,1,,205,11,,3
,,,,,,,,,,,,,2,,504,1,,5
,,,,,,,,,,,,,3,,477,3,,5
,,,,,,,,,,,,,4,,317,13,,4
,,,,,,,,,,,,,5,,152,17,,3
,,,,,,,,,,,,,6,,380,7,,4
,,,,,,,,,,,,,7,,248,9,,4
,,,,,,,,,,,,,8,,289,15,,4
,,,,,,,,,,,,,9,,370,5,,4
,,,,,,,,,,,,,10,,205,12,,3
,,,,,,,,,,,,,11,,504,2,,5
,,,,,,,,,,,,,12,,477,4,,5
,,,,,,,,,,,,,13,,317,14,,4
,,,,,,,,,,,,,14,,152,18,,3
,,,,,,,,,,,,,15,,380,8,,4
,,,,,,,,,,,,,16,,248,10,,4
,,,,,,,,,,,,,17,,289,16,,4
,,,,,,,,,,,,,18,,370,6,,4
Blackwood (Bangor) Golf Club,United Kingdom,County Down,150 Crawfordsburn Road! Clandeboye! Bangor,BT19 1GB,028 9185 2706,blackwoodgc@btopenworld.com,,Blackwood (Bangor) Golf Club,Blue,,,0,1,,75,16,,3
,,,,,,,,,,,,,2,,182,6,,3
,,,,,,,,,,,,,3,,108,14,,3
,,,,,,,,,,,,,4,,83,18,,3
,,,,,,,,,,,,,5,,116,8,,3
,,,,,,,,,,,,,6,,116,12,,3
,,,,,,,,,,,,,7,,147,4,,3
,,,,,,,,,,,,,8,,177,2,,3
,,,,,,,,,,,,,9,,132,10,,3
,,,,,,,,,,,,,10,,185,1,,3
,,,,,,,,,,,,,11,,121,13,,3
,,,,,,,,,,,,,12,,176,3,,3
,,,,,,,,,,,,,13,,129,15,,3
,,,,,,,,,,,,,14,,154,7,,3
,,,,,,,,,,,,,15,,125,11,,3
,,,,,,,,,,,,,16,,163,9,,3
,,,,,,,,,,,,,17,,129,17,,3
,,,,,,,,,,,,,18,,174,5,,3
,,,,,,,,Blackwood (Bangor) Golf Club,Green,,,0,1,,64,16,,3
,,,,,,,,,,,,,2,,152,6,,3
,,,,,,,,,,,,,3,,79,14,,3
,,,,,,,,,,,,,4,,69,18,,3
,,,,,,,,,,,,,5,,100,8,,3
,,,,,,,,,,,,,6,,99,12,,3
,,,,,,,,,,,,,7,,130,4,,3
,,,,,,,,,,,,,8,,147,2,,3
,,,,,,,,,,,,,9,,124,10,,3
,,,,,,,,,,,,,10,,149,1,,3
,,,,,,,,,,,,,11,,111,13,,3
,,,,,,,,,,,,,12,,136,3,,3
,,,,,,,,,,,,,13,,104,15,,3
,,,,,,,,,,,,,14,,139,7,,3
,,,,,,,,,,,,,15,,108,11,,3
,,,,,,,,,,,,,16,,127,9,,3
,,,,,,,,,,,,,17,,115,17,,3
,,,,,,,,,,,,,18,,117,5,,3
,,,,,,,,Hamilton,White,,,70,1,,354,6,,4
,,,,,,,,,,,,,2,,540,12,,5
,,,,,,,,,,,,,3,,212,8,,3
,,,,,,,,,,,,,4,,329,18,,4
,,,,,,,,,,,,,5,,419,2,,4
,,,,,,,,,,,,,6,,332,14,,4
,,,,,,,,,,,,,7,,165,10,,3
,,,,,,,,,,,,,8,,380,4,,4
,,,,,,,,,,,,,9,,480,16,,5
,,,,,,,,,,,,,10,,436,3,,4
,,,,,,,,,,,,,11,,354,11,,4
,,,,,,,,,,,,,12,,166,15,,3
,,,,,,,,,,,,,13,,436,1,,4
,,,,,,,,,,,,,14,,491,17,,5
,,,,,,,,,,,,,15,,404,5,,4
,,,,,,,,,,,,,16,,180,7,,3
,,,,,,,,,,,,,17,,365,9,,4
,,,,,,,,,,,,,18,,349,13,,4
,,,,,,,,Hamilton,Yellow,,,69,1,,343,6,,4
,,,,,,,,,,,,,2,,529,12,,5
,,,,,,,,,,,,,3,,206,8,,3
,,,,,,,,,,,,,4,,306,18,,4
,,,,,,,,,,,,,5,,398,2,,4
,,,,,,,,,,,,,6,,321,14,,4
,,,,,,,,,,,,,7,,165,10,,3
